id,title,doi,publication_year,type,cited_by_count,authors,host_venue,publisher,concepts
https://openalex.org/W2168409948,Effect of zinc sulphate on gelling properties of phosphorylated protein isolate from yellow stripe trevally,https://doi.org/10.1016/j.foodchem.2013.05.112,2013,article,16,"Yasir Ali Arfat, Soottawat Benjakul",,,"Zinc, Chemistry, Covalent bond, Sodium, Phosphorylation, Ionic bonding, Salt (chemistry), Chromatography, Nuclear chemistry, Ion, Biochemistry, Organic chemistry"
https://openalex.org/W2758234231,Chylothorax after Blunt Chest Trauma: A Case Report,https://doi.org/10.5090/kjtcs.2017.50.5.407,2017,article,4,"Pawit Sriprasit, Osaree Akaraborworn",,,"Medicine, Chylothorax, Surgery, Chyle, Blunt, Thoracic duct, Cardiothoracic surgery, Blunt trauma, Complication, Lymphatic system, Immunology"
https://openalex.org/W2091969913,Drying Modeling and Energy Consumption of Air Dried Sheet (ADS) Rubber by Solar and Biomass Energy,https://doi.org/10.4028/www.scientific.net/amm.541-542.1017,2014,article,5,"Choktawee Pupakapanpong, Supawan Tirawanichakul, Yutthana Tirawanichakul",,,"Natural rubber, Thermal diffusivity, Biomass (ecology), Water content, Diffusion, Moisture, Solar energy, Solar dryer, Materials science, Environmental science, Composite material, Pulp and paper industry, Thermodynamics, Engineering, Geotechnical engineering, Agronomy, Physics, Electrical engineering, Biology"
https://openalex.org/W3160488185,Ethnic-specific reference range affects the efficacy of quadruple test as a universal screening for Down syndrome in a developing country,https://doi.org/10.1371/journal.pone.0251381,2021,article,8,"Savitree Pranpanus, Ounjai Kor‐anantakul, Thitima Suntharasaj, Chitkasaem Suwanrath, Tharangrut Hanprasertpong, Ninlapa Pruksanusak, Chusana Petpichetchian, Manaphat Suksai, Natthicha Chainarong, Rapphon Sawaddisan",,,"Ethnic group, Down syndrome, Gestational age, Population, Medicine, Gestation, Obstetrics, Demography, Gynecology, Pregnancy, Biology, Genetics, Environmental health, Psychiatry, Sociology, Anthropology"
https://openalex.org/W3133711858,The location of the radial nerve in the humeral shaft between the prone and lateral decubitus positions with different elbow positions and its implications: A cadaveric study,https://doi.org/10.21203/rs.3.rs-176814/v1,2021,preprint,2,"Sitthiphong Suwannaphisit, Wachirakorn Aonsong, Porames Suwanno, Chaiwat Chuaychoosakoon",,,"Anatomy, Olecranon, Radial nerve, Elbow, Epicondyle, Humerus, Cadaveric spasm, Calipers, Cadaver, Medicine, Ulna, Orthodontics, Geometry, Mathematics"
https://openalex.org/W2125029506,Near‐infrared spectroscopy for the quantitative determination of mass transfer and water absorption kinetics by a polymer solution,https://doi.org/10.1002/polb.22074,2010,article,10,"Céline Pochat‐Bohatier, Warit Werapun, Denis Bouyer, Watchanida Chinpa, André Deratani",,,"Polymer, Gravimetric analysis, Mass transfer, Kinetics, Solvent, Chemistry, Partial least squares regression, Absorption (acoustics), Analytical Chemistry (journal), Chemical engineering, Polymer chemistry, Materials science, Chromatography, Organic chemistry, Physics, Statistics, Mathematics, Quantum mechanics, Engineering, Composite material"
https://openalex.org/W2147931069,Rain and Snowfall Retrievals at High Latitudes using Millimeter Wavelengths,https://doi.org/10.1109/igarss.2008.4779799,2008,article,4,"Chinnawat Surussavadee, D. H. Staelin",,,"Advanced Microwave Sounding Unit, Environmental science, Precipitation, Snow, Brightness temperature, Sensitivity (control systems), MM5, Remote sensing, Meteorology, Depth sounding, Precipitable water, Climatology, Microwave, Computer science, Geology, Geography, Telecommunications, Oceanography, Electronic engineering, Engineering"
https://openalex.org/W3110814846,ความสัมพันธ์ระหว่างความสามารถด้านภาษาอังกฤษ ทัศนคติ และแรงจูงใจในการเรียนภาษาอังกฤษของนักศึกษาชั้นปีที่ 1 มหาวิทยาลัยสงขลานครินทร์ ที่จบการศึกษาจากโรงเรียนเอกชนสอนศาสนาอิสลาม,,2013,article,0,"คอลีเยาะห์ เจะโด, ธัญพา ศิระมณี, นิสากร จารุมณี",,,"Islam, Psychology, Positive attitude, Significant difference, Mathematics education, Social psychology, Pedagogy, Theology, Mathematics, Philosophy, Statistics"
https://openalex.org/W2734299135,"Syntheses, crystal structures, spectroscopy, and catalytic properties of two nickel-based hexaazamacrocyclic complexes with carboxylate ligands",https://doi.org/10.1016/j.inoche.2017.06.024,2017,article,3,"Surachai Kongchoo, Kittipong Chainok, A. Kantacha, Sumpun Wongnawa",,,"Potassium persulfate, Nickel, Chemistry, Methyl orange, Carboxylate, Octahedron, Crystal structure, Catalysis, Spectroscopy, Crystallography, Infrared spectroscopy, Persulfate, Inorganic chemistry, Photochemistry, Medicinal chemistry, Stereochemistry, Photocatalysis, Organic chemistry, Polymer, Physics, Quantum mechanics, Polymerization"
https://openalex.org/W2153070025,Pharmacokinetics of vancomycin in critically ill patients undergoing continuous venovenous haemodialysis,https://doi.org/10.1016/j.ijantimicag.2014.06.002,2014,letter,3,"Weerachai Chaijamorn, Usanee Wanakamanee",,,"Integron, Antibiotics, Ciprofloxacin, Cephalosporin, Context (archaeology), Medicine, Blood culture, Enterobacteriaceae, Vancomycin, Microbiology, Septic shock, Antibiotic resistance, Sepsis, Intensive care medicine, Biology, Internal medicine, Bacteria, Escherichia coli, Staphylococcus aureus, Genetics, Paleontology, Biochemistry, Gene"
https://openalex.org/W2118860494,Gender Disparity in Delayed Treatment-Seeking Behavior for Cataract,https://doi.org/10.1177/1010539512437402,2012,article,6,"Joydhan Tanchangya, Ruhul A. Khan, Sanchir Bayasakh, Wit Wichaidit",,,"Medicine, Confidence interval, Odds ratio, Cataract surgery, Visual acuity, Medical record, Ophthalmology, Surgery, Internal medicine"
https://openalex.org/W2886178859,Voice Activated Programmable Robot,,2016,book,0,Mohammad Nasir Uddin,,,"Robot, Voice command device, Software, Mobile robot, Wireless, Personal robot, Robot control, Arduino, Computer science, Engineering, Servomotor, Human–computer interaction, Simulation, Artificial intelligence, Embedded system, Speech recognition, Telecommunications, Operating system"
https://openalex.org/W2171573259,The development of clinical nursing practice guideline for initial assessment in multiple injury patients admitted to trauma ward,https://doi.org/10.1016/j.aenj.2012.02.003,2012,article,6,"Wipa Sae‐Sia, Praneed Songwathana, Pornpen Ingkavanich",,,"Medicine, Guideline, Nursing, Emergency medicine, Clinical Practice, Medical emergency, Pathology"
https://openalex.org/W1967740846,Removal of dyes by photocatalytically active curcumin-sensitized amorphous TiO2 under visible light irradiation,https://doi.org/10.1007/s10971-015-3685-5,2015,article,9,"Supat Buddee, Sumpun Wongnawa",,,"Bathochromic shift, Photocatalysis, Curcumin, Amorphous solid, Photochemistry, Photodegradation, Visible spectrum, Irradiation, BET theory, Materials science, Diffuse reflectance infrared fourier transform, Adsorption, Transmission electron microscopy, Nuclear chemistry, Chemistry, Fluorescence, Nanotechnology, Organic chemistry, Catalysis, Optics, Optoelectronics, Biochemistry, Physics, Nuclear physics"
https://openalex.org/W2789336957,Isolation of indigenous antagonistic microorganism to inhibit Rigidoporus microporus and other plant pathogens and analysis of the bioactive compounds,https://doi.org/10.1016/j.biocontrol.2018.01.007,2018,article,9,"Phat Sakpetch, Aran H‐Kittikun, Yasumasa KUWAHARA, Hidenobu Komeda, Yasuhisa Asano",,,"Biology, Chitinase, Verticillium dahliae, Fusarium oxysporum, Ethyl acetate, Microbiology, Trichoderma harzianum, Verticillium, Verticillium wilt, Botany, Food science, Biological pest control, Biochemistry, Enzyme"
https://openalex.org/W2972520009,Evolution or revolution? Reflecting on IA effectiveness in Thailand,https://doi.org/10.1080/14615517.2019.1664821,2019,article,12,"Chaunjit Chanchitpricha, Alan Bond",,,"Timeline, Legitimacy, Process (computing), Political science, Benchmark (surveying), Key (lock), Computer science, Law, Geography, Computer security, Archaeology, Geodesy, Politics, Operating system"
https://openalex.org/W2947142131,Vertical motion of Phuket Island (1994–2018) due to the Sumatra-Andaman mega-thrust earthquake cycle: impact on sea-level and consequences for coral reefs,https://doi.org/10.1016/j.margeo.2019.05.008,2019,article,15,"Wim Simons, Marc Naeije, Barbara E. Brown, Sommart Niemnil, Siriporn Pradit, Nalinee Thongtham, Mohamad Asrul Mustafar, Prawit Towatana, Rotchanatch Darnsawasdi, Mathinee Yucharoen, Pieter Visser",,,"Geology, Tide gauge, Sea level, Subsidence, Oceanography, Seismology, Tectonics, Coral reef, Geomorphology, Structural basin"
https://openalex.org/W2130815378,Effect of Betong Watercress and Phenethyl Isothiocyanate on N-Demethylation of Caffeine in Rats,https://doi.org/10.4314/tjpr.v13i4.11,2014,article,2,"Benjamas Janchawee, Angkana Wongsakul, Sathaporn Prutipanlai, Pritsana Ruangrut",,,"Phenethyl isothiocyanate, Chemistry, Watercress, Pharmacology, Demethylation, Metabolite, Biochemistry, Isothiocyanate, Biology, Food science, Gene expression, Gene, DNA methylation"
https://openalex.org/W2793114206,Mental health in The Netherlands,https://doi.org/10.1192/s1749367600001776,2007,article,4,"R J A Ten Doesschate, P.P.G. Hodiamont",,,"Geography, Land area, Land reclamation, Physical geography, Sea level, Archaeology, Environmental protection, Environmental science, Agricultural science"
https://openalex.org/W4254245264,,https://doi.org/10.4194/1303-2712-v15_3_21,2015,article,15,"Hisam Fazrul, Sukree Hajısamae, Mhd Ikhwanuddin, Siriporn Pradit",,,"Biology, Mathematics"
https://openalex.org/W2032225007,"Influence of Epoxide Levels in Epoxidized Natural Rubber (ENR) Molecules on Cure Characteristics, Dynamic Properties and Mechanical Properties of ENR/Montmorillonite Clay Nanocomposites",https://doi.org/10.4028/www.scientific.net/amr.844.247,2013,article,4,"Piriyapol Yokkhun, Bencha Thongnuanchan, Charoen Nakason",,,"Nanocomposite, Montmorillonite, Materials science, Organoclay, Composite material, Intercalation (chemistry), Ultimate tensile strength, Epoxide, Natural rubber, Elongation, Chemistry, Organic chemistry, Catalysis"
https://openalex.org/W581354634,Novel antimicrobial peptide specifically active against Porphyromonas gingivalis,https://doi.org/10.1007/s00203-015-1126-z,2015,article,14,"Tan Suwandecha, Teerapol Srichana, Neelam Balekar, Titpawan Nakpheng, Kanokporn Pangsomboon",,,"Porphyromonas gingivalis, Microbiology, Chemistry, Antimicrobial, Peptide, Bacteroidaceae, Biochemistry, Amino acid, Antimicrobial peptides, Bacteria, Biology, Genetics"
https://openalex.org/W1983297105,"4-Aza-1-azoniabicyclo[2.2.2]octane 2,4-dinitrobenzoate",https://doi.org/10.1107/s1600536806037585,2006,article,3,"Mohd Mustaqim Rosli, Hoong‐Kun Fun, Beck Sim Lee, Suchada Chantrapromma",,,"Octane, Hydrogen bond, Chemistry, Crystal (programming language), Crystal structure, Crystallography, Stereochemistry, Molecule, Organic chemistry, Computer science, Programming language"
https://openalex.org/W2908098384,"The genus Colura section Gamolepis (Lejeuneaceae, Marchantiophyta) in Malesian region, with the description of Colura sigmoidea",https://doi.org/10.11646/phytotaxa.387.1.3,2019,article,5,"J. Sangrattanaprasert, Sahut Chantanaorrapint, Rui‐Liang Zhu",,,"Lejeuneaceae, Biology, Herbarium, Marchantiophyta, Botany, Genus, Taxonomy (biology), Seta, Zoology"
https://openalex.org/W2219361348,"Species-specific effects of seagrass on belowground biomass, redox potential and <i>Pillucina vietnamica</i> (Lucinidae)",https://doi.org/10.1017/s0025315415000934,2015,article,12,"Ekkalak Rattanachot, Anchana Prathep",,,"Seagrass, Biomass (ecology), Biogeochemistry, Ecology, Biology, Zostera marina, Abundance (ecology), Ecosystem, Botany"
https://openalex.org/W1979128695,Characterization of Aromatherapy Massage Oils Prepared from Virgin Coconut Oil and Some Essential Oils,https://doi.org/10.1007/s11746-009-1465-5,2009,article,18,"Sarunyoo Songkro, A. Sirikatitham, Supreedee Sungkarak, Khemmarat Buaking, Juraithip Wungsintaweekul, Duangkhae Maneenuan, Kwunchit Oungbho",,,"Coconut oil, Aromatherapy, Chemistry, Food science, Massage, Essential oil, Peroxide, Peroxide value, Traditional medicine, Organic chemistry, Medicine, Alternative medicine, Pathology"
https://openalex.org/W81100419,Common information and support needs of callers to the Songklanagarind Hospital cancer hotline service,,2009,article,0,P Prechavittayakul,,,"Hotline, Medicine, Descriptive statistics, Information needs, Information seeking behavior, Service (business), Family medicine, Public health, Nursing, Information seeking, Medical emergency, Business, Library science, Telecommunications, Statistics, Mathematics, Marketing, Computer science"
https://openalex.org/W2050103815,HPI THE RELATIONSHIP BETWEEN HEALTH INSURANCE TYPE AND COSTS OF PRESCRIBED DRUGS,https://doi.org/10.1016/s1098-3015(10)65678-1,2004,article,3,"Surachat Ngorsuraches, J Ungsupanit",,,"Business, Actuarial science, Health insurance, Medicine, Health care, Economics, Economic growth"
https://openalex.org/W1981847399,Effect of Pre/Post Heat Treatment on the Friction Stir Welded SSM 356 Aluminum Alloys,https://doi.org/10.1016/j.proeng.2012.02.068,2012,article,4,"Worapong Boonchouytan, Thanate Ratanawilai, Prapas Muangjunburee",,,"Welding, Materials science, Butt joint, Friction stir welding, Ultimate tensile strength, Rotational speed, Joint (building), Composite material, Metallurgy, Heat-affected zone, Aluminium, Friction welding, Structural engineering, Mechanical engineering, Engineering"
https://openalex.org/W1985875382,Effects of pHs on properties of bio-nanocomposite based on tilapia skin gelatin and Cloisite Na+,https://doi.org/10.1016/j.ijbiomac.2015.01.034,2015,article,11,"Muralidharan Nagarajan, Soottawat Benjakul, Thummanoon Prodpran, Ponusa Songtipya",,,"Nanocomposite, Gelatin, Thermogravimetric analysis, Materials science, Thermal stability, Ultimate tensile strength, Differential scanning calorimetry, Chemical engineering, Composite material, Nuclear chemistry, Chemistry, Organic chemistry, Physics, Engineering, Thermodynamics"
https://openalex.org/W4360611642,The utility and safety of diode laser in endoscopic stapes surgery,https://doi.org/10.1002/lio2.1045,2023,article,4,Yuvatiya Plodpai,,,"Medicine, Otosclerosis, Surgery, Endoscope, Vertigo, Stapes, Middle ear"
https://openalex.org/W2067831043,Photochromic and Self-Cleaning Properties of TiO&lt;SUB&gt;2&lt;/SUB&gt;–AgCl/TiO&lt;SUB&gt;2&lt;/SUB&gt;–&lt;I&gt;x&lt;/I&gt;Cu Thin Film,https://doi.org/10.1166/jnn.2013.6022,2013,article,4,"Weerachai Sangchay, Lek Sikong, Kalayanee Kooptarnond",,,"Materials science, Thin film, Contact angle, Scanning electron microscope, Photochromism, Microstructure, Transmittance, Irradiation, Sol-gel, Spectroscopy, Analytical Chemistry (journal), Optics, Composite material, Optoelectronics, Nanotechnology, Organic chemistry, Chemistry, Physics, Quantum mechanics, Nuclear physics"
https://openalex.org/W4387806166,Advanced biomaterial agent from chitosan/poloxamer 407-based thermosensitive hydrogen containing biosynthesized silver nanoparticles using Eucalyptus camaldulensis leaf extract,https://doi.org/10.1371/journal.pone.0291505,2023,article,6,"Suttiwan Wunnoo, Ana C. Lorenzo‐Leal, Supayang Piyawan Voravuthikunchai, Horacio Bach",,,"Antimicrobial, Chitosan, Poloxamer 407, Poloxamer, Eucalyptus camaldulensis, Minimum inhibitory concentration, Chemistry, Context (archaeology), Silver nanoparticle, Self-healing hydrogels, Microbiology, Nanoparticle, Materials science, Nanotechnology, Biochemistry, Eucalyptus, Polymer, Biology, Botany, Organic chemistry, Paleontology, Copolymer"
